,Atf2(+),Atf3(+),Bach1(+),Bach2(+),Batf(+),Bcl3(+),Cebpb(+),Cebpg(+),Dlx1(+),Dlx5(+),Dlx6(+),E2f1(+),E2f4(+),Egr1(+),Elf1(+),Elf4(+),Elk3(+),Ep300(+),Erg(+),Esrrg(+),Ets1(+),Ets2(+),Etv6(+),Ezh2(+),Fli1(+),Fos(+),Fosb(+),Fosl1(+),Fosl2(+),Foxo3(+),Gata2(+),Gata3(+),Gli1(+),Gm6871(+),Hdac2(+),Hoxb4(+),Ikzf1(+),Irf1(+),Irf2(+),Irf4(+),Irf5(+),Irf7(+),Jun(+),Junb(+),Jund(+),Kdm5a(+),Kdm5b(+),Klf3(+),Klf4(+),Klf6(+),Lhx6(+),Mafa(+),Mafb(+),Mef2c(+),Mef2d(+),Msx1(+),Mybl1(+),Myc(+),Neurod2(+),Nfic(+),Nfil3(+),Nkx2-2(+),Nr1d1(+),Nr1h3(+),Otx2(+),Pax3(+),Pax5(+),Pou2f1(+),Pou3f1(+),Pou3f2(+),Ppargc1a(+),Prdm1(+),Rad21(+),Rcor1(+),Rel(+),Relb(+),Rest(+),Rfx1(+),Rfx2(+),Rfx3(+),Runx1(+),Setdb1(+),Smarca4(+),Sox10(+),Sox13(+),Sox17(+),Sox30(+),Sox4(+),Sox9(+),Sp1(+),Spi1(+),Srebf1(+),Srf(+),Stat1(+),Stat2(+),Stat3(+),Stat6(+),Taf1(+),Tal1(+),Tbx3(+),Tbx6(+),Tcf7(+),Tcf7l1(+),Tcf7l2(+),Tgif1(+),Trp53(+),Usf1(+),Vsx2(+),Yy1(+),Zeb1(+),Zfp143(+),Zfp217(+),Zfp652(+),Zic1(+),Zmiz1(+)
Microglia_ADp40KO,0.20475931047202023,0.23237816999041883,0.20583527144881475,0.20881318175634245,0.24337793974430755,0.23193603237582938,0.23914762607769335,0.24656698090788876,0.20225824514074686,0.19975413464036818,0.20485262325866305,0.19573830755685995,0.21826677498269065,0.21927024848213417,0.24055082441380915,0.32129744209214184,0.28069532989295976,0.22846111067325514,0.22518434902645512,0.19131116298760031,0.23447797402788673,0.2406780162790294,0.24278032506168234,0.21522683047332614,0.2583309669102264,0.2151449863997552,0.2108940262764304,0.18701781342129942,0.20585611075656896,0.19956823848829808,0.242513687533074,0.2188218686055321,0.22134081375323844,0.20239224346781348,0.20065102286894942,0.27417634856676043,0.24457147395270284,0.258332569490885,0.19477923232597683,0.2693361074332864,0.30270227033272645,0.24747597723893533,0.20796738478230037,0.2135047842085276,0.22326628934684256,0.21823349720994945,0.20801356333055843,0.21818180439941548,0.2453713029921547,0.229164680305879,0.1899378050985291,0.22132393583073562,0.4329538561081234,0.1975254553703738,0.22130842048688304,0.21124026901230997,0.23730459305706209,0.24094239594711953,0.20093518512789554,0.2023015619758789,0.21254581230771297,0.1960217640702585,0.1762012966055424,0.24347334720671188,0.20175076304366224,0.2350330326808695,0.24275447970494002,0.19397780994516323,0.20263932628667225,0.2252208041142265,0.1994298567314482,0.3229304780857354,0.18266255203269488,0.2058714566167552,0.3153866299392508,0.24849557129261468,0.21945982599550606,0.199073796962847,0.2223366939746234,0.19783645180428666,0.2609850727456927,0.21135633117453434,0.21067059866248405,0.2044366837903573,0.17559455633154508,0.18049222434831524,0.18410025821714904,0.2215775098062036,0.20254424295669027,0.21860106506761112,0.2930512939392834,0.19835879652676658,0.21181155389054684,0.25141497449419326,0.23490593772514778,0.22303273678876812,0.2451573801521424,0.2134703787592993,0.3473053524375378,0.21860295423413445,0.22423795209527853,0.22948832019597953,0.21011097854722516,0.1990457347906206,0.3265420765381972,0.22243031831184978,0.2258615099629998,0.20194426012445033,0.23388622321337194,0.2098757763202671,0.219792869312174,0.2889375992605725,0.26203341304524197,0.1970415425564771,0.18507760963003028
Rest_ADp40KO,0.17983977318262656,0.189541666687423,0.18214049011035138,0.1810165755173202,0.1986312906053307,0.1802937470608993,0.18949873290815078,0.18930522893325563,0.1792666776950369,0.177326288176892,0.18038215286741466,0.17696715464680435,0.18413606751544187,0.18340978988085554,0.18699581216918093,0.18472634006530142,0.1888654622544753,0.1832684573237865,0.18891768251658203,0.17799059870074252,0.18550924587645246,0.18669019007817023,0.18259370723349833,0.18137534869760086,0.18696541323452076,0.18205132901056786,0.18121811276270494,0.1763149488194633,0.17982023732649388,0.1903349248661529,0.1969388756312196,0.18882626088820464,0.1999698256134148,0.17913590136660862,0.1806911772793105,0.182437320975413,0.1820453482445651,0.18639357989504746,0.1746045399083399,0.19090065683519442,0.18360127466880327,0.1908202803525475,0.18943636988805612,0.18201095511842325,0.18711589202457268,0.18288249799164824,0.18028520703612494,0.18480824773281346,0.21491378551757379,0.1900994232525478,0.17582484521134956,0.18437013502757116,0.18419693297424877,0.17798447449899246,0.1824575832921439,0.19017205677445925,0.18899371874631055,0.1786215248384202,0.17814292183965452,0.19020386498886788,0.18154979416279882,0.17531624517255462,0.18336845317267214,0.19074351363895947,0.19392885026404194,0.19241620481747723,0.1836994289863928,0.17910313211520013,0.17952548401430235,0.18426278444535282,0.1791970708416495,0.18494717466501753,0.1896098306281342,0.17941934632502932,0.18859889383326478,0.1969987055517478,0.19084550081106055,0.1823893604757768,0.18905044659160553,0.1788862504782991,0.1825618802543032,0.1811450687763113,0.18079275485134882,0.1788667171076853,0.1884642722112363,0.21937482351009652,0.17626174193180444,0.18028023276880834,0.18533618670062968,0.18573361205804084,0.18388793329732012,0.17988520883308323,0.182879974820513,0.19506844172095805,0.1859426717153423,0.18507216406556404,0.1891671048733381,0.18182091664040312,0.1877183044696875,0.19575505198133847,0.1830247560512963,0.1935983185381226,0.18502023834050052,0.17734217655991058,0.18146021133579038,0.1814923739141051,0.18522038463719115,0.18024051824409104,0.19036751207442493,0.1809535508786554,0.18134763115381902,0.1915373165789629,0.1795651262180803,0.21846644084016265,0.17643716579010804
OPC_ADp40KO,0.18398237754557545,0.1880120497265111,0.1892429657319974,0.18619495827766208,0.18749916662224264,0.18914763957729064,0.18717345826358223,0.18390408498386746,0.19453334693652524,0.19319540665163515,0.19006118688298457,0.18861600534406175,0.18770996300584097,0.18810012298430323,0.1899659998740305,0.18319660973918372,0.18574181794950717,0.18592747785979657,0.18922464188752353,0.19618683010619042,0.187429248944467,0.18669586084407808,0.18946903145733596,0.1901285967452766,0.1866202694149689,0.18573027254049101,0.18503874730490644,0.18135881694334566,0.18400896494164798,0.18432146007939798,0.18895556859399665,0.18864436310231392,0.19294332491913557,0.18566085475092098,0.1870655997455707,0.18798769637533685,0.18596994199767702,0.1861664507526415,0.17644797815064694,0.1878843559551635,0.18579003019417162,0.1866182081586153,0.20678808438775698,0.1853640250725087,0.18690585273647153,0.18605911197515412,0.18419622375972855,0.1855408936597246,0.18712731825738382,0.18925096474601888,0.1902912329987937,0.18575763274636525,0.17073969739031247,0.1894707942639875,0.18777681001665336,0.18358957514048513,0.20968101247206283,0.17741572525451232,0.18061939398715832,0.17795151408970888,0.18425871097730484,0.21066753833102203,0.17237528090004528,0.1853433218049041,0.18688353579121553,0.18224472791719148,0.18256335585600814,0.1933796333696195,0.1891071379317253,0.1989778546973685,0.1879244995951752,0.1837750278734761,0.21252845692485822,0.18303042481408904,0.19192938212222954,0.18718905239223516,0.19066009258367256,0.1740370885756778,0.1885598841025654,0.18353827705180736,0.18438432107369995,0.1856389164797949,0.18519055957714003,0.19233222799471605,0.2053916784547145,0.1935219152378871,0.1852367007437069,0.19964309498892885,0.19519265319845758,0.19455881153801158,0.1851027563375146,0.1833109859407822,0.19111368465643064,0.18467690128648173,0.18938393538650888,0.1916662330042318,0.1889414710587246,0.1854991659549282,0.18061870459685114,0.17612373324749497,0.19621417282304976,0.19295970580758048,0.1926855787768884,0.19989689217228646,0.1801510396482523,0.18898497462322517,0.18587930678520315,0.1862229568768894,0.18693343401735196,0.18810242366813057,0.18381244098571137,0.18925547147796307,0.18753299740204488,0.1913548199345052,0.19085207878860566
Astrocytes_ADp40KO,0.1823500471492432,0.20308998960463065,0.18263481582257357,0.1860223911778277,0.19459602711094726,0.1870467356080585,0.19286875902176592,0.18855350178967079,0.17935922365679824,0.18045313903940596,0.1839761166417635,0.18646190289681264,0.18796491730668952,0.18687247972976673,0.18566253400087607,0.18417806778649526,0.18850438644464884,0.18672213787501635,0.18968114604053798,0.17239896388531473,0.18747983069427654,0.1873997713997323,0.18606808684140808,0.1864605240899656,0.18900876111746245,0.1856573823260832,0.18619687826664333,0.17828243684632783,0.18292612775640038,0.20095534765671275,0.19452174470865424,0.1833551579448437,0.23336253309507038,0.18215252580989805,0.17865625094683457,0.19758966179042192,0.18524691915151204,0.18760126202270944,0.17478917067151234,0.19064963442632987,0.1847947754502801,0.1932244661185356,0.20048694622429997,0.18680592964462173,0.18887972418439702,0.18672358087064223,0.1848717273979783,0.18757754315186814,0.19203952481374686,0.19339491684182142,0.17881627184949855,0.18814758273484422,0.1697211740922695,0.18482819543644646,0.1898302666440651,0.19221742059214453,0.18976857056046192,0.1781764120728362,0.18141286701714732,0.18875774522938338,0.18527573437435463,0.190131477098042,0.1834752472133111,0.19028201743301743,0.19542628932703765,0.18536156966708828,0.1821231048411397,0.19257628935473636,0.19506289579975256,0.2423977164336948,0.18786262066422255,0.1826491957591655,0.177481001618626,0.18183578255757493,0.18868988895402494,0.19458789494880013,0.19793778535617812,0.1801180115696217,0.19768449637370256,0.18253589035253526,0.1846880130857642,0.1853419879424687,0.18420230298372786,0.1854339699831764,0.21229613185827378,0.19538454618036394,0.18415280182427274,0.1901795366423079,0.22770671246497964,0.18535934218115835,0.18466694329448574,0.19290667860118837,0.1851578064366799,0.19369528494477617,0.18980209685102967,0.19506620855692003,0.18797696593097069,0.18615445126161378,0.18490132088238853,0.18521740845196044,0.19842604080851955,0.19126957959276514,0.20263360601205238,0.18926137994587044,0.18195303727502232,0.19458693899752988,0.18809121449311683,0.18098439168840796,0.19126584931262025,0.18748159672366282,0.18047533079548717,0.2023255140739585,0.17784687428266122,0.20729442983054003,0.17848824949383313
Excitatory Neurons_AD,0.35108982002331246,0.28894375187741494,0.3333242397127242,0.3384140749526763,0.252956418585624,0.2189581873911559,0.3058549878711183,0.30207839822848515,0.26411592599924816,0.32119233402168057,0.328712707902694,0.3411815025711108,0.3186547105723365,0.3257788741538882,0.22266407371869856,0.27579979760950724,0.28054591354181624,0.3252067107486104,0.3051260886289776,0.3303712360018102,0.3104638389623773,0.284252409842602,0.31036715909834944,0.29375390343555186,0.2939606626997163,0.33532448672163395,0.3413864777183364,0.21095602628578936,0.35286354597165304,0.21767353288987168,0.271535782203868,0.28450122408937184,0.23359598809098414,0.24581114014252792,0.25929957681317617,0.1856423661336224,0.31268798271265286,0.28619363957256694,0.35927793043030576,0.2673712500581509,0.27762278780524574,0.28269178926402105,0.28471349359804377,0.33835035517470835,0.30839748673369083,0.3251705131277779,0.35157893483193947,0.3236122925716237,0.19600878945201994,0.29928921707326817,0.32149796008516107,0.2949495317433539,0.17649325478572409,0.34364209250373967,0.3174362783799082,0.30029337843763915,0.23032201024686105,0.3072466468053433,0.37271581085415073,0.22512352892974685,0.33877233708621124,0.28782690059248106,0.1826881678182798,0.23289757431265623,0.31799142530202684,0.22500618716602327,0.2824734158144435,0.34481333095920097,0.2984176032165312,0.251127161622809,0.3528397112639263,0.25898461687647467,0.20723369442169726,0.36149432081282673,0.23767155376184224,0.2517679051608286,0.2958787023132128,0.2478329413024848,0.3061330913861,0.36766643119937636,0.30715782794654733,0.3434090867260703,0.3477867077810507,0.3127641448175924,0.24410099041710054,0.18417195116846996,0.21127076344259887,0.30990397123933144,0.2939132815039259,0.27487975937481757,0.28652951554460127,0.2806146472980413,0.3155014328838055,0.21122659884603512,0.31488324947981416,0.3147660975444453,0.3013541426198466,0.33382113881144804,0.23658428371939733,0.1856400314265424,0.2334809288220595,0.27805630993330666,0.3071130206614694,0.31936533121587374,0.230053043563072,0.3016181605171019,0.31170808364751423,0.34650946418771955,0.30082397128435967,0.33902860233197973,0.3213580925292979,0.23370705688993398,0.32481058494291126,0.2043885484280602,0.3680910913321609
Oligodendrocytes_AD,0.22648647526785692,0.24645814550996725,0.22328256323467588,0.23383112101243808,0.2465930427858709,0.3057428748450842,0.24063356398677893,0.23989709779794866,0.2561606504655046,0.23324629209244196,0.23273642620965673,0.2265317538930447,0.24326544465021038,0.24206087331559567,0.28124575614340097,0.22452788124842615,0.247681602864103,0.2380422168060019,0.25312336658184953,0.21710101957257022,0.24203733534012595,0.25358440041144203,0.24197727377058587,0.27415776072310216,0.24891128079784797,0.23356862790166488,0.23005332137846568,0.199606199285989,0.22288277702178771,0.21939817408981976,0.2661820030317156,0.26788170433227976,0.2351628108179047,0.24972205967662597,0.20908758543978279,0.20563735871581745,0.24465836996085444,0.256589599093367,0.22983530086128046,0.24570946122888226,0.23553383965186336,0.26005974383620256,0.2287988327092525,0.23241687450024062,0.25157569129180346,0.24452510121801663,0.22355264853322232,0.24435212293687458,0.21052337240734054,0.25306657750911166,0.2237318700996912,0.24560988405025208,0.17241044072468836,0.21305868201287104,0.2379353304039039,0.24122456535139947,0.27068256351793063,0.18713425474488987,0.20699116659326566,0.18853854163696293,0.2324038421241218,0.26827952580780423,0.17601684364604442,0.27434544608430145,0.23753916857770552,0.21098908759387314,0.21956244475057585,0.22454310033229619,0.24150741506389495,0.2471761831617555,0.21151514146811623,0.23355294090118883,0.25705576799802654,0.21917689249510075,0.22691582672091082,0.25997945010941426,0.24807090452438474,0.21926047096723822,0.24665835722202245,0.21423795265376144,0.24057430394881651,0.22829944438904914,0.22716465356331783,0.2652498085307228,0.2551489982303814,0.17454222784159845,0.22449618496464563,0.24796736063898028,0.2411011008018753,0.25564559903988815,0.23598930988901912,0.2883403104038018,0.23203090377241065,0.2972813076101466,0.2388154003450752,0.24105456092629174,0.2327959293759434,0.2342373946484767,0.2342785378986102,0.20212450737113075,0.25533300539646075,0.24229550760952845,0.25046441967108535,0.24784998694068694,0.24585854005497843,0.2583364027810713,0.24204164614294787,0.215245728322353,0.2505140177706211,0.2332366416885966,0.2416848679068455,0.2405695664764007,0.19314952977346034,0.22817577271667577,0.1842376611314427
Microglia_AD,0.20097879961980347,0.22864008585229156,0.2035343679163325,0.20488597375202477,0.23872757696869296,0.221669759125378,0.23287976920093056,0.2417932162664317,0.20107832447615892,0.19752893409366634,0.202242084096679,0.19266327221460944,0.21395194852658583,0.21424944707355364,0.23595785572062078,0.30851275975587944,0.2713377550182541,0.22249485449009565,0.2202930610718007,0.1903571244593496,0.22925194016805162,0.2362586825849614,0.23633944801559292,0.21108783482831128,0.25049066317060353,0.21084053441806505,0.20667009662532265,0.1876718789869135,0.20223903369078167,0.19642725001826356,0.23714964212202927,0.2228991534853635,0.22101858969344912,0.19928992882645324,0.19742444356663646,0.273838032139633,0.23766217762416553,0.25000845796465365,0.1916342894626626,0.25883600569585963,0.2917644861768519,0.24110092331146216,0.20371284157732206,0.2092115010492377,0.2184800466951634,0.21348814030120877,0.20377515400794177,0.2134595876878701,0.23669601604958235,0.22370870356475536,0.18782788765254177,0.2166284392907255,0.41570682593520525,0.1953663725877809,0.21712695784466873,0.20681690559197052,0.2309640038233256,0.23842576279926098,0.19754000654747572,0.19954962330911263,0.20868352470474927,0.19186563335141094,0.17818260584167522,0.23806919088763823,0.20225138188315694,0.22842677586965077,0.23466352449469097,0.19145006656620678,0.196889546317066,0.22136219202020513,0.19666606189318636,0.30946844837551246,0.18097297211765306,0.20214833852160996,0.3049810828637264,0.24073989763195014,0.21567147967445455,0.1989303045413976,0.21797305388488097,0.19487311031359922,0.2529154269584003,0.20714416912814715,0.20639077318163745,0.20106306386795403,0.1761150662564701,0.18036831485685278,0.17984892180804257,0.21724905038448483,0.20007657072763696,0.2126137760354383,0.28258208346907054,0.19568343359972495,0.2072964259035388,0.24605771964597967,0.2288406741271155,0.21923614918409395,0.23769621955611842,0.2091048059477194,0.3333190923874191,0.21684646988150924,0.21791439536835833,0.22407008498140346,0.20648288689000827,0.1954524336921406,0.31312489673174815,0.21790763059052032,0.2201016710683844,0.19869719658534857,0.22840658306430928,0.20581058629962534,0.21468130907381888,0.2790741099132308,0.2549659367428193,0.19575127413417304,0.18180990636063654
Rest_AD,0.18689419788103812,0.19927706318310445,0.19292221670070187,0.18840410290128118,0.2162392050064914,0.18647589069334025,0.20268726530719605,0.20150225430948387,0.1866211198758576,0.18374901963095114,0.18772041770397163,0.18342318783432787,0.19603948867690402,0.19213379412284415,0.2019535669173974,0.194753551262706,0.1997353094529929,0.1927535079067999,0.20024210165189937,0.18456506445402998,0.19542715798294252,0.1956864769881359,0.19179617685138994,0.18842482304630703,0.19792305663485332,0.19016987459986012,0.18928903662376784,0.18076002154309267,0.18700931178465097,0.2047693266260474,0.21113755413074375,0.20981231666798195,0.22115048634802514,0.18373812659178057,0.1855710626417577,0.19143420848242998,0.19061263913568272,0.1962582794136195,0.17823107025751905,0.2029300018098945,0.19147720450332384,0.20306450840458556,0.20364598100643228,0.19000699852819802,0.1976577328448993,0.19175247196072165,0.18810454872862747,0.195331710556499,0.23185883043323796,0.20217258809223793,0.18064717842504852,0.19231962562112204,0.19281811197022458,0.18459379191687475,0.18965012701781236,0.21271189586092065,0.1970189629800253,0.18699565124349093,0.18337515047142394,0.22195579913281838,0.18992686385110502,0.1792394395154313,0.19061404834188167,0.19506953198766663,0.22081594546859395,0.2256132957122845,0.19256741092544938,0.18575506086117954,0.18479727324158923,0.19481752437624478,0.18675121821599616,0.19301925707863887,0.20164281918410087,0.1865138081588621,0.19765605216745918,0.21442786775428135,0.20462085341359848,0.1891504099940191,0.20510362043023256,0.18590963883629796,0.1909147952616418,0.18958978762220569,0.18870026889046598,0.18552920873307688,0.204636022266675,0.24206734259174434,0.18345564529934666,0.18816632284904788,0.19879436418564944,0.19692736129939925,0.1926975408314704,0.18660545939486883,0.1915981733423593,0.2002823279693371,0.1971126368638898,0.19564677242476303,0.2027279895356654,0.18965832773338598,0.1985702143423702,0.20869418512162874,0.1907419494148711,0.2085764686555237,0.19763585653425464,0.18385173663431598,0.18750409195567752,0.18990343595110393,0.19525863520941078,0.18901876160595266,0.20240117485605835,0.18902232400413876,0.18914094922273972,0.20468046784559357,0.1844742330629039,0.26859111526511303,0.18221356454112358
Inhibitory Neurons_AD,0.2067408598027849,0.1879916504496697,0.2233532198612702,0.20595290449202097,0.18234458481523497,0.18263372445689796,0.19503977003927597,0.19930804639662492,0.2577358205901257,0.24166833036073976,0.22538001718428735,0.20278407713367974,0.20552321602380197,0.1993304064872602,0.18414163771483016,0.19333580462146716,0.1931441777409788,0.20266154662075497,0.19818160667278495,0.23002579084785657,0.20968376791391397,0.19167883758003068,0.20395199874031944,0.19887131548168202,0.19604208650053356,0.20656638063772648,0.20369205686244318,0.18593440346812862,0.20634984459827388,0.19062129223467816,0.18930960487768933,0.18972962457810005,0.18381428348640716,0.18607565256332848,0.19032685107415992,0.17279849112564172,0.19831983050719926,0.19401425544678141,0.19864778412036943,0.19277075716463055,0.1965419274139616,0.192574463409401,0.1834994251966735,0.20320157568452268,0.1994326998703071,0.2022482560754878,0.20484296666843071,0.2012428421298892,0.175697590562241,0.1973010524606027,0.2614682908299655,0.19714405026609805,0.1756353278238535,0.22501630789979443,0.2028185986812654,0.19029391839655085,0.1868508425945451,0.21551079207798052,0.19490568301308597,0.1877552101083435,0.20424156991413822,0.19486517204946419,0.17354881376343934,0.18601900648238456,0.19942905800040123,0.18458958501622114,0.1946285163090189,0.20959016200311797,0.19296983600851947,0.18480202834574022,0.21702852336906975,0.18769671146311562,0.18049800724302822,0.1998825403264214,0.18484906706626825,0.19200279298361878,0.19430530112481226,0.1859633366807748,0.1988202110007612,0.20172849699012185,0.1979386043317335,0.207537441789445,0.20419050797438698,0.19890869222421426,0.21669622659680476,0.16994898231850297,0.18843747494857277,0.20092518648427615,0.1988812897679456,0.19142064559623895,0.19757387506129176,0.19867720352897744,0.20579587469046723,0.17702898478119278,0.2012892527652269,0.19874804490286357,0.20391955165872666,0.20919992662633824,0.1846321636186833,0.1762926895915894,0.18433070767691062,0.19381287781339795,0.198463318319003,0.20199784012619726,0.1912432396485133,0.19530166277099825,0.2023400210279307,0.21182733756483285,0.1990975724791887,0.20329122211817796,0.1998304774617552,0.1852073710558627,0.2046910641220373,0.18870880199691886,0.20602061214962597
OPC_AD,0.18214942216463292,0.18633009480578921,0.18689789636467757,0.18394146572282155,0.1849661141601413,0.18571573217342396,0.18458365465829107,0.18167953350632193,0.19347022260941082,0.19132593204397874,0.1882058851623315,0.18638038810090096,0.18496327764127174,0.1853730408315264,0.1856373593581433,0.18085640018722193,0.1834764426645359,0.18350278204347803,0.1866410310670732,0.19331746460162424,0.18519971850973227,0.18302583138130535,0.18694032202990296,0.18744921600561126,0.18424495461463064,0.18345640393648066,0.18289797439615185,0.17449403250873274,0.18205928324744158,0.18265101669528294,0.18610135267284134,0.18913834568286358,0.19210051719319254,0.1856846337884781,0.18403978966556367,0.18703553448436572,0.183702426145949,0.18344232501098268,0.1752945481180822,0.1864941595268249,0.1834308252500374,0.18404075703166078,0.2020009682354652,0.1832619645876683,0.18409081763284008,0.18393873799337512,0.18214577607457372,0.18337821702246948,0.18078636586382846,0.18694841034702447,0.18814645346265402,0.18355009431502933,0.16935245025909684,0.18749842932814176,0.18557909617548096,0.18287578595853693,0.20537942397723452,0.17557238900473537,0.1790612039165771,0.17954323899560576,0.18218621489825304,0.20531813618398786,0.17421404589618117,0.18327147690670142,0.18625432861742164,0.18189666932973303,0.1798484622776808,0.19083138843681213,0.18645567012452058,0.19662236248204845,0.18585266303517556,0.18139957287347186,0.204357987603754,0.18107960877696516,0.18849767755073643,0.18505447779099993,0.18917397817640036,0.17429779642713217,0.18672953421232596,0.18185716095805338,0.1823287045844736,0.18355368830262475,0.18288331811804814,0.1895455578961538,0.20242122028509524,0.18532135074803024,0.1837603198938217,0.19634834994454686,0.19269039963652546,0.1904686769531585,0.18278117341255684,0.18094474852313314,0.18880220540360082,0.18288767608272616,0.18684960868284695,0.18876930314557394,0.18623940171627607,0.1833946387327383,0.17878571052162884,0.17536768002893277,0.19275431213706962,0.1906706472261629,0.18985981665840712,0.1967608990406723,0.17859188525790948,0.18701241496713605,0.18323032558806407,0.1845828832166081,0.1845684605705068,0.18566301359637627,0.1821537009162012,0.18724890023902008,0.18479067649996916,0.1888768119840416,0.18812421223129783
Astrocytes_AD,0.1889763201733361,0.2173674667060036,0.1898620720987514,0.1941294691711456,0.20716977006895532,0.19266628411595532,0.20326771776846242,0.19687607399453377,0.18425824153066894,0.18601947565244026,0.19118287757703656,0.19559667531472713,0.19598041961303259,0.19508534766394403,0.19427826232390477,0.19216658185452296,0.19790110828262186,0.19529446254109806,0.19922227084059252,0.17559524722421682,0.19622555422732713,0.19577036539176795,0.19428023502159808,0.1949331662208802,0.19845263163580318,0.19377060589592676,0.19465757055375932,0.18778471426264853,0.18990262089062082,0.21330064786919511,0.20552570222640942,0.19407574470584776,0.2589674763646469,0.1890056457071564,0.18427393645274281,0.2084954099457732,0.19318148457683715,0.19573618383827163,0.17718206840248352,0.2003165533976593,0.19274700927532185,0.2050440962169514,0.2121879949759813,0.1954768443355075,0.19809222627196477,0.19525400013447547,0.19275036544712487,0.19651056715728654,0.20722943995016097,0.20462776622983236,0.18376288709615174,0.1972990875023698,0.17050203710015677,0.1926745383830073,0.19878254210802604,0.2044550051121632,0.19746043538838232,0.18392070535029315,0.1876259528169545,0.19920731006030623,0.19298651021005941,0.19861438676126364,0.1960079943950177,0.1978136151863492,0.20856942893827035,0.19060789060796612,0.1880638102109713,0.20443982546651873,0.20487583511873697,0.2753114376744611,0.1967575603241284,0.190159405560977,0.17895055709382734,0.188313263414158,0.1999660988773847,0.20575182803447956,0.21119783173057505,0.18432091960713115,0.2109065400538308,0.1894249774695862,0.19227491266888597,0.1933341213163252,0.19153783766727417,0.19345509970190866,0.23077735794142318,0.20107014597443207,0.19175328887250054,0.2001432525862299,0.2527002345959415,0.1924966929146058,0.19226893124200928,0.20335601243460988,0.19225198150379785,0.20188357141768765,0.1993237170047728,0.20668657756162012,0.1967386834020125,0.194143247579462,0.1935654785951475,0.19001687881610818,0.21048487470498423,0.20268733723796195,0.2178893054121307,0.19960771408928435,0.19119943405376638,0.2066804250670814,0.19687875416037026,0.18620402667865554,0.20174933017502084,0.19650930435529979,0.1876143909962611,0.21683838844948866,0.182742809965032,0.22435634422640183,0.1817304587796098
